units,name_plt,lat,lon,value,date,year,month,my_date,mean,size
MMBtu,Seward,40.40625,-79.03366,3377017,2009-06-01,2009,6,2009.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2133485,2009-05-01,2009,5,2009.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3060113,2009-04-01,2009,4,2009.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2160992,2009-03-01,2009,3,2009.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,812696,2009-02-01,2009,2,2009.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3528711,2009-01-01,2009,1,2009,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,4077124,2008-12-01,2008,12,2008.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3813810,2008-11-01,2008,11,2008.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,4036039,2008-10-01,2008,10,2008.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3667762,2008-09-01,2008,9,2008.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2905783,2008-08-01,2008,8,2008.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3904333,2008-07-01,2008,7,2008.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3734814,2008-06-01,2008,6,2008.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3503312,2008-05-01,2008,5,2008.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3151951,2008-04-01,2008,4,2008.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,898623,2008-03-01,2008,3,2008.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3176778,2008-02-01,2008,2,2008.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3855718,2008-01-01,2008,1,2008,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3826963,2007-12-01,2007,12,2007.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3793048,2007-11-01,2007,11,2007.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3951717,2007-10-01,2007,10,2007.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3595707,2007-09-01,2007,9,2007.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3848855,2007-08-01,2007,8,2007.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3632927,2007-07-01,2007,7,2007.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3463554,2007-06-01,2007,6,2007.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2466151,2007-05-01,2007,5,2007.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3212918,2007-04-01,2007,4,2007.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3465722,2007-03-01,2007,3,2007.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2278671,2007-02-01,2007,2,2007.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,269503,2007-01-01,2007,1,2007,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3198687,2006-12-01,2006,12,2006.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2973735,2006-11-01,2006,11,2006.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3786448,2006-10-01,2006,10,2006.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2346221,2006-09-01,2006,9,2006.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3806273,2006-08-01,2006,8,2006.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2920395,2006-07-01,2006,7,2006.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2527942,2006-06-01,2006,6,2006.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,977053,2006-05-01,2006,5,2006.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3403808,2006-04-01,2006,4,2006.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3342787,2006-03-01,2006,3,2006.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2077891,2006-02-01,2006,2,2006.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2977980,2006-01-01,2006,1,2006,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3334736.27,2005-12-01,2005,12,2005.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,351577.85,2005-11-01,2005,11,2005.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2105516.8,2005-10-01,2005,10,2005.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2746479.53,2005-09-01,2005,9,2005.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3402043.45,2005-08-01,2005,8,2005.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3611891.12,2005-07-01,2005,7,2005.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2445003.9,2005-06-01,2005,6,2005.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,3822173.11,2005-05-01,2005,5,2005.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2759367.8,2005-04-01,2005,4,2005.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2694929.66,2005-03-01,2005,3,2005.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,2358722.97,2005-02-01,2005,2,2005.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2005-01-01,2005,1,2005,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-12-01,2004,12,2004.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-11-01,2004,11,2004.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-10-01,2004,10,2004.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-09-01,2004,9,2004.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-08-01,2004,8,2004.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-07-01,2004,7,2004.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-06-01,2004,6,2004.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-05-01,2004,5,2004.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-04-01,2004,4,2004.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-03-01,2004,3,2004.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-02-01,2004,2,2004.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1157211.6,2004-01-01,2004,1,2004,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,486031,2003-11-01,2003,11,2003.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,651424,2003-10-01,2003,10,2003.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,728980,2003-09-01,2003,9,2003.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,779259,2003-08-01,2003,8,2003.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,802475,2003-07-01,2003,7,2003.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,366809,2003-06-01,2003,6,2003.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,627929,2003-05-01,2003,5,2003.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,574996,2003-04-01,2003,4,2003.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1168441,2003-03-01,2003,3,2003.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1017919,2003-02-01,2003,2,2003.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,883423,2003-01-01,2003,1,2003,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1216865,2002-12-01,2002,12,2002.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,687460,2002-11-01,2002,11,2002.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,678019,2002-10-01,2002,10,2002.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,534651,2002-09-01,2002,9,2002.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1048751,2002-08-01,2002,8,2002.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1272515,2002-07-01,2002,7,2002.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1049820,2002-06-01,2002,6,2002.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,598919,2002-05-01,2002,5,2002.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1212137,2002-04-01,2002,4,2002.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1120790,2002-03-01,2002,3,2002.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,758129,2002-02-01,2002,2,2002.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,303792,2002-01-01,2002,1,2002,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,299811,2001-12-01,2001,12,2001.9166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,514910,2001-11-01,2001,11,2001.8333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,723399,2001-10-01,2001,10,2001.75,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,338860,2001-09-01,2001,9,2001.6666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,875348,2001-08-01,2001,8,2001.5833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1168251,2001-07-01,2001,7,2001.5,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1045140,2001-06-01,2001,6,2001.4166666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,933839,2001-05-01,2001,5,2001.3333333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1099119,2001-04-01,2001,4,2001.25,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1323145,2001-03-01,2001,3,2001.1666666666667,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1097894,2001-02-01,2001,2,2001.0833333333333,2228961.2096170215,md
MMBtu,Seward,40.40625,-79.03366,1218420,2001-01-01,2001,1,2001,2228961.2096170215,md
MMBtu,Shawville,41.06755,-78.366228,3374833,2020-08-01,2020,8,2020.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3059303,2020-07-01,2020,7,2020.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,910231,2020-06-01,2020,6,2020.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,344063,2020-05-01,2020,5,2020.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,42401,2020-04-01,2020,4,2020.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,94419,2020-03-01,2020,3,2020.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,259124,2020-02-01,2020,2,2020.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,689271,2020-01-01,2020,1,2020,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,845851,2019-12-01,2019,12,2019.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,221886,2019-11-01,2019,11,2019.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,144547,2019-10-01,2019,10,2019.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,350656,2019-09-01,2019,9,2019.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,118663,2019-08-01,2019,8,2019.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,542879,2019-07-01,2019,7,2019.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,227575,2019-06-01,2019,6,2019.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,161165,2019-05-01,2019,5,2019.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1321,2019-04-01,2019,4,2019.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1321,2019-03-01,2019,3,2019.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,99234,2019-02-01,2019,2,2019.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,539300,2019-01-01,2019,1,2019,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,12162,2018-12-01,2018,12,2018.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,12162,2018-11-01,2018,11,2018.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,458535,2018-10-01,2018,10,2018.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,800641,2018-09-01,2018,9,2018.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,358136,2018-08-01,2018,8,2018.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,522970,2018-07-01,2018,7,2018.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,414844,2018-06-01,2018,6,2018.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,486496,2018-05-01,2018,5,2018.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,148850,2018-04-01,2018,4,2018.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,185035,2018-03-01,2018,3,2018.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,676057,2018-02-01,2018,2,2018.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2047612,2018-01-01,2018,1,2018,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,837116,2017-12-01,2017,12,2017.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,377010,2017-11-01,2017,11,2017.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3985152,2017-10-01,2017,10,2017.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3133839,2017-09-01,2017,9,2017.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1361664,2017-08-01,2017,8,2017.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1071665,2017-07-01,2017,7,2017.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,910912,2017-06-01,2017,6,2017.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,92945,2017-05-01,2017,5,2017.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,579182,2017-04-01,2017,4,2017.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1429767,2017-03-01,2017,3,2017.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,141913,2017-02-01,2017,2,2017.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,131808,2017-01-01,2017,1,2017,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1280568,2016-12-01,2016,12,2016.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,831498,2016-11-01,2016,11,2016.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,323911,2016-10-01,2016,10,2016.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,110,2016-09-01,2016,9,2016.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,110,2016-08-01,2016,8,2016.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,110,2016-07-01,2016,7,2016.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,110,2016-06-01,2016,6,2016.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,110,2016-05-01,2016,5,2016.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,110,2016-04-01,2016,4,2016.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,110,2016-03-01,2016,3,2016.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,88,2016-02-01,2016,2,2016.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,117,2016-01-01,2016,1,2016,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,117,2015-12-01,2015,12,2015.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,94,2015-11-01,2015,11,2015.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,82,2015-10-01,2015,10,2015.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,82,2015-09-01,2015,9,2015.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,76,2015-08-01,2015,8,2015.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,64,2015-07-01,2015,7,2015.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,154627,2015-06-01,2015,6,2015.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2829893,2015-05-01,2015,5,2015.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1166375,2015-04-01,2015,4,2015.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1276058,2015-03-01,2015,3,2015.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2001018,2015-02-01,2015,2,2015.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2641465,2015-01-01,2015,1,2015,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2132128,2014-12-01,2014,12,2014.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2466392,2014-11-01,2014,11,2014.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2079365,2014-10-01,2014,10,2014.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,774312,2014-09-01,2014,9,2014.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1595677,2014-08-01,2014,8,2014.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2101057,2014-07-01,2014,7,2014.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2413631,2014-06-01,2014,6,2014.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2102362,2014-05-01,2014,5,2014.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1623323,2014-04-01,2014,4,2014.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2414917,2014-03-01,2014,3,2014.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2572277,2014-02-01,2014,2,2014.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2537992,2014-01-01,2014,1,2014,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1747036,2013-12-01,2013,12,2013.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1263328,2013-11-01,2013,11,2013.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1331132,2013-10-01,2013,10,2013.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1379754,2013-09-01,2013,9,2013.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1248929,2013-08-01,2013,8,2013.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1633078,2013-07-01,2013,7,2013.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1297481,2013-06-01,2013,6,2013.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1326188,2013-05-01,2013,5,2013.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1282849,2013-04-01,2013,4,2013.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1479181,2013-03-01,2013,3,2013.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1221693,2013-02-01,2013,2,2013.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1878576,2013-01-01,2013,1,2013,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1353486,2012-12-01,2012,12,2012.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2090279,2012-11-01,2012,11,2012.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1336726,2012-10-01,2012,10,2012.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1207586,2012-09-01,2012,9,2012.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1041916,2012-08-01,2012,8,2012.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1818964,2012-07-01,2012,7,2012.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1792247,2012-06-01,2012,6,2012.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1484075,2012-05-01,2012,5,2012.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,713958,2012-04-01,2012,4,2012.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,885477,2012-03-01,2012,3,2012.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,731806,2012-02-01,2012,2,2012.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,911750,2012-01-01,2012,1,2012,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1231849,2011-12-01,2011,12,2011.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,856989,2011-11-01,2011,11,2011.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,868696,2011-10-01,2011,10,2011.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,964225,2011-09-01,2011,9,2011.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1949433,2011-08-01,2011,8,2011.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1660660,2011-07-01,2011,7,2011.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2454528,2011-06-01,2011,6,2011.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,903015,2011-05-01,2011,5,2011.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,971649,2011-04-01,2011,4,2011.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1158046,2011-03-01,2011,3,2011.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2045783,2011-02-01,2011,2,2011.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3001542,2011-01-01,2011,1,2011,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2322930,2010-12-01,2010,12,2010.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1480613,2010-11-01,2010,11,2010.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,906420,2010-10-01,2010,10,2010.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1337446,2010-09-01,2010,9,2010.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1864108,2010-08-01,2010,8,2010.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3015911,2010-07-01,2010,7,2010.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3147656,2010-06-01,2010,6,2010.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3272181,2010-05-01,2010,5,2010.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2185824,2010-04-01,2010,4,2010.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2725855,2010-03-01,2010,3,2010.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2504591,2010-02-01,2010,2,2010.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2529084,2010-01-01,2010,1,2010,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2951576,2009-12-01,2009,12,2009.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1318325,2009-11-01,2009,11,2009.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2322631,2009-10-01,2009,10,2009.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1043640,2009-09-01,2009,9,2009.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2619014,2009-08-01,2009,8,2009.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1854991,2009-07-01,2009,7,2009.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,1557960,2009-06-01,2009,6,2009.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,507944,2009-05-01,2009,5,2009.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2339031,2009-04-01,2009,4,2009.25,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2005332,2009-03-01,2009,3,2009.1666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2357794,2009-02-01,2009,2,2009.0833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2977009,2009-01-01,2009,1,2009,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2569834,2008-12-01,2008,12,2008.9166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2943652,2008-11-01,2008,11,2008.8333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3148856,2008-10-01,2008,10,2008.75,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2970390,2008-09-01,2008,9,2008.6666666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2961805,2008-08-01,2008,8,2008.5833333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3404902,2008-07-01,2008,7,2008.5,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3426918,2008-06-01,2008,6,2008.4166666666667,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,2349733,2008-05-01,2008,5,2008.3333333333333,1886579.2037339057,md
MMBtu,Shawville,41.06755,-78.366228,3254047,2008-04-01,2008,4,2008.25,1886579.2037339057,md
